Ticker,Asset Name,Transaction Date,Disclosure Date,Type,Amount Range,Insider Title,Min Amount,Max Amount,Midpoint Amount
SLB,Schlumberger Limited,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
QCOM,QUALCOMM Incorporated,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PSA,Public Storage,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PRU,"Prudential Financial, Inc.",2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PG,The Procter &amp; Gamble Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc.,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PAYX,"Paychex, Inc.",2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PPL,PPL Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MS,Morgan Stanley,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TAP,Molson Coors Brewing Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MET,"MetLife, Inc.",2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MRK,"Merck &amp; Co., Inc.",2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MTB,M&amp;T Bank Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KMI,"Kinder Morgan, Inc.",2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KMB,Kimberly-Clark Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KEY,KeyCorp,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
JNJ,Johnson &amp; Johnson,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
JPM,JPMorgan Chase &amp; Co.,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HSY,The Hershey Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GILD,"Gilead Sciences, Inc.",2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GM,General Motors Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GE,General Electric Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GD,General Dynamics Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
XOM,Exxon Mobil Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
EXC,Exelon Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ETR,Entergy Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DUK,Duke Energy Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DOW,The Dow Chemical Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DIS,The Walt Disney Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CCI,Crown Castle International Corp.,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
COP,ConocoPhillips,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CMCSA,Comcast Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KO,The Coca-Cola Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CSCO,"Cisco Systems, Inc.",2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BMY,Bristol-Myers Squibb Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BAC,Bank of America Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
APA,Apache Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc.,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMT,American Tower Corporation,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
T,AT&amp;T Inc.,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
LYB,LyondellBasell Industries N.V.,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TEL,TE Connectivity Ltd.,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CB,Chubb Limited,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MDT,Medtronic plc,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ETN,Eaton Corporation plc,2017-06-15,06/15/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ADI,"Analog Devices, Inc.",2017-06-19,06/19/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CAT,Caterpillar Inc.,2017-05-10,05/10/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ADI,"Analog Devices, Inc.",2017-05-05,05/05/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
C,Citigroup Inc.,2017-05-24,05/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2017-05-30,05/30/2017,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
F,Ford Motor Company,2017-05-30,05/30/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MA,Mastercard Incorporated,2017-05-05,05/05/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ADI,"Analog Devices, Inc.",2017-05-08,05/08/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BAC,Bank of America Corporation,2017-05-16,05/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
LRCX,Lam Research Corporation,2017-05-16,05/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
C,Citigroup Inc.,2017-05-24,05/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GS,"The Goldman Sachs Group, Inc.",2017-05-24,05/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WM,"Waste Management, Inc.",2017-05-10,05/10/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
REGN,"Regeneron Pharmaceuticals, Inc.",2017-05-16,05/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AKAM,"Akamai Technologies, Inc.",2017-05-16,05/16/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc.,2017-05-24,05/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
IBM,International Business Machines Corporation,2017-05-24,05/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
F,Ford Motor Company,2017-05-30,05/30/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MMM,3M Company,2017-05-30,05/30/2017,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
NKE,"NIKE, Inc.",2017-05-30,05/30/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc.,2017-05-30,05/30/2017,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
GE,General Electric Company,2017-05-18,05/18/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2017-05-24,05/24/2017,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
AME,"AMETEK, Inc.",2017-05-24,05/24/2017,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
LYV,"Live Nation Entertainment, Inc.",2017-06-02,06/02/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
RF,Regions Financial Corporation,2017-06-01,06/01/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
SYK,Stryker Corporation,2017-05-24,05/24/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
VZ,Verizon Communications Inc.,2017-05-24,05/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
RF,Regions Financial Corporation,2017-05-24,05/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
RF,Regions Financial Corporation,2017-05-24,05/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
RF,Regions Financial Corporation,2017-05-22,05/22/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
RF,Regions Financial Corporation,2017-05-19,05/19/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
RF,Regions Financial Corporation,2017-05-18,05/18/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
RF,Regions Financial Corporation,2017-05-18,05/18/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc.,2017-05-17,05/17/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
LYV,"Live Nation Entertainment, Inc.",2017-05-11,05/11/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
LYV,"Live Nation Entertainment, Inc.",2017-05-10,05/10/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2017-05-09,05/09/2017,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
AAPL,Apple Inc.,2017-05-09,05/09/2017,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
LYV,"Live Nation Entertainment, Inc.",2017-05-08,05/08/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
FOX,"Twenty-First Century Fox, Inc.",2017-05-08,05/08/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,AT&amp;T Inc.,2017-06-05,06/05/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
SBUX,Starbucks Corporation,2017-05-26,05/26/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
LYB,LyondellBasell Industries N.V.,2017-05-17,05/17/2017,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
WTW,"Weight Watchers International, Inc.",2017-05-15,05/15/2017,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
F,Ford Motor Company,2017-05-15,05/15/2017,PURCHASE,"$100,001 - $250,000",Senator,100001,250000,175000.5
HBAN,Huntington Bancshares Incorporated,2017-04-21,04/21/2017,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
NXPI,NXP Semiconductors N.V.,2017-05-05,05/05/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
NXPI,NXP Semiconductors N.V.,2017-05-05,05/05/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
QCOM,QUALCOMM Incorporated,2017-04-05,04/05/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
QCOM,QUALCOMM Incorporated,2017-04-05,04/05/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
USB,U.S. Bancorp,2017-04-05,04/05/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc.,2017-04-05,04/05/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
IBM,International Business Machines Corporation,2017-04-05,04/05/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
NFLX,"Netflix, Inc.",2017-04-07,04/07/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WFC,Wells Fargo &amp; Company,2017-04-24,04/24/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company,2017-05-02,05/02/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GM,General Motors Company,2017-04-28,04/28/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BAX,Baxter International Inc.,2017-04-26,04/26/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
FOX,"Twenty-First Century Fox, Inc.",2017-04-24,04/24/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company,2017-04-12,04/12/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company,2017-04-11,04/11/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company,2017-04-11,04/11/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation,2017-04-04,04/04/2017,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
IBM,International Business Machines Corporation,2017-04-24,04/24/2017,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
MDLZ,"Mondelez International, Inc.",2017-04-24,04/24/2017,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
GIS,"General Mills, Inc.",2017-04-21,04/21/2017,PURCHASE,"$100,001 - $250,000",Senator,100001,250000,175000.5
SBUX,Starbucks Corporation,2017-04-21,04/21/2017,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
SPG,"Simon Property Group, Inc.",2017-04-20,04/20/2017,SALE (FULL),"$100,001 - $250,000",Senator,100001,250000,175000.5
CRM,"Salesforce.com, inc.",2017-04-25,04/25/2017,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
GE,General Electric Company,2017-04-05,04/05/2017,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
FRT,Federal Realty Investment Trust,2017-03-29,03/29/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
TGT,Target Corporation,2017-03-29,03/29/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
SO,The Southern Company,2017-03-29,03/29/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
LOW,"Lowe's Companies, Inc.",2017-03-29,03/29/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMT,American Tower Corporation,2017-03-29,03/29/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ADI,"Analog Devices, Inc.",2017-03-14,03/14/2017,EXCHANGE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MCHP,Microchip Technology Incorporated,2017-03-06,03/06/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GE,General Electric Company,2017-03-06,03/06/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GILD,"Gilead Sciences, Inc.",2017-03-02,03/02/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DHR,Danaher Corporation,2017-03-02,03/02/2017,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
TSN,"Tyson Foods, Inc.",2017-03-21,03/21/2017,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KMI,"Kinder Morgan, Inc.",2017-03-23,03/23/2017,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
KMI,"Kinder Morgan, Inc.",2017-03-23,03/23/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KMI,"Kinder Morgan, Inc.",2017-03-23,03/23/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
JPM,JPMorgan Chase &amp; Co.,2017-03-22,03/22/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SLB,Schlumberger Limited,2017-03-22,03/22/2017,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
COST,Costco Wholesale Corporation,2017-03-22,03/22/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BMY,Bristol-Myers Squibb Company,2017-03-22,03/22/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
JPM,JPMorgan Chase &amp; Co.,2017-03-22,03/22/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation,2017-03-22,03/22/2017,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
PRU,"Prudential Financial, Inc.",2017-03-22,03/22/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
WMT,"Wal-Mart Stores, Inc.",2017-03-14,03/14/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WMT,"Wal-Mart Stores, Inc.",2017-03-13,03/13/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company,2017-03-10,03/10/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BAC,Bank of America Corporation,2017-03-03,03/03/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BAX,Baxter International Inc.,2017-03-02,03/02/2017,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc.,2017-03-02,03/02/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GM,General Motors Company,2017-03-07,03/07/2017,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
SYF,Synchrony Financial,2017-03-02,03/02/2017,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
WMB,"The Williams Companies, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WFC,Wells Fargo &amp; Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WMT,"Wal-Mart Stores, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
VZ,Verizon Communications Inc.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
UPS,"United Parcel Service, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
USB,U.S. Bancorp,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
TGT,Target Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
STT,State Street Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
SO,The Southern Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
SLB,Schlumberger Limited,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
QCOM,QUALCOMM Incorporated,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PSA,Public Storage,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PRU,"Prudential Financial, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PG,The Procter &amp; Gamble Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PAYX,"Paychex, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PPL,PPL Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MS,Morgan Stanley,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
TAP,Molson Coors Brewing Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MET,"MetLife, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MRK,"Merck &amp; Co., Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MTB,M&amp;T Bank Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KMI,"Kinder Morgan, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KMB,Kimberly-Clark Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KEY,KeyCorp,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
JNJ,Johnson &amp; Johnson,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
JPM,JPMorgan Chase &amp; Co.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
HSY,The Hershey Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GILD,"Gilead Sciences, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GM,General Motors Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GE,General Electric Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GD,General Dynamics Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
XOM,Exxon Mobil Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
EXC,Exelon Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ETR,Entergy Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DUK,Duke Energy Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DOW,The Dow Chemical Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DIS,The Walt Disney Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CCI,Crown Castle International Corp.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
COP,ConocoPhillips,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CMCSA,Comcast Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KO,The Coca-Cola Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CSCO,"Cisco Systems, Inc.",2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BMY,Bristol-Myers Squibb Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BAC,Bank of America Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
APA,Apache Corporation,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,AT&amp;T Inc.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
LYB,LyondellBasell Industries N.V.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
TEL,TE Connectivity Ltd.,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CB,Chubb Limited,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MDT,Medtronic plc,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ETN,Eaton Corporation plc,2017-03-16,03/16/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2017-02-23,02/23/2017,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
